VendaID,PedidoID,Data,ClienteID,ProdutoID,LojaID,CanalID,Quantidade,PrecoUnitario,CustoUnitario,Desconto
5092,PED-2024-002891,2024-10-16,262,105,2,3,1,803.63,525.49,0.00
10812,PED-2025-006069,2025-07-19,221,55,6,1,3,109.99,82.37,0.10
11082,PED-2025-006221,2025-07-30,379,93,12,2,1,28.82,16.40,0.05
15235,PED-2025-008556,2025-12-19,1527,100,10,2,1,23.43,11.79,0.20
8501,PED-2025-004774,2025-03-05,340,60,4,4,3,257.61,170.20,0.15
755,PED-2024-000431,2024-02-20,1913,28,2,1,2,110.75,77.59,0.00
11610,PED-2025-006520,2025-08-19,12,109,1,2,2,3066.76,2023.21,0.15
15162,PED-2025-008518,2025-12-29,173,24,5,3,3,215.27,161.45,0.00
6270,PED-2024-003526,2024-12-05,1716,101,2,2,1,539.54,382.06,0.20
6116,PED-2024-003443,2024-11-26,2400,39,4,1,1,4915.20,3823.52,0.15
10994,PED-2025-006177,2025-07-17,329,19,8,4,1,5096.16,3696.18,0.00
12296,PED-2025-006903,2025-09-18,98,106,11,1,1,1318.48,987.62,0.00
13306,PED-2025-007490,2025-10-27,1061,65,5,3,1,845.70,674.75,0.05
7244,PED-2025-004080,2025-01-15,620,42,9,3,3,549.62,384.02,0.10
2491,PED-2024-001419,2024-06-30,1288,54,1,3,1,321.95,230.00,0.15
12382,PED-2025-006954,2025-09-16,918,49,7,3,3,1094.43,722.58,0.20
6001,PED-2024-003386,2024-11-26,943,23,9,4,2,101.55,76.83,0.05
2881,PED-2024-001635,2024-06-22,1842,74,4,3,1,2724.36,2123.28,0.00
9527,PED-2025-005355,2025-05-05,1886,70,10,3,1,1394.21,1155.65,0.00
4106,PED-2024-002317,2024-08-16,1385,95,7,2,1,207.12,126.37,0.00
1133,PED-2024-000646,2024-03-12,141,30,4,1,2,5749.04,3959.15,0.10
10954,PED-2025-006154,2025-07-15,1778,74,10,3,1,2882.74,2296.58,0.05
9352,PED-2025-005253,2025-05-16,1745,110,6,3,4,409.35,283.67,0.05
4945,PED-2024-002809,2024-10-05,2111,96,7,2,1,415.56,229.26,0.10
4259,PED-2024-002405,2024-09-19,348,51,1,3,2,246.44,166.85,0.15
14411,PED-2025-008092,2025-12-09,853,42,1,3,1,536.62,394.58,0.10
3417,PED-2024-001943,2024-07-11,1262,113,9,2,1,956.55,715.98,0.05
6331,PED-2024-003563,2024-12-28,215,35,12,3,1,551.02,405.82,0.10
6902,PED-2024-003892,2024-12-14,1298,12,12,4,1,3377.14,2650.77,0.20
6118,PED-2024-003445,2024-11-02,2402,89,11,4,1,164.87,91.18,0.20
12862,PED-2025-007231,2025-10-11,1269,72,3,1,2,825.65,669.82,0.05
2892,PED-2024-001638,2024-06-15,976,64,9,2,1,3501.66,2831.06,0.15
6415,PED-2024-003606,2024-12-14,2240,46,4,1,1,115.96,76.74,0.10
2326,PED-2024-001324,2024-05-08,1257,28,10,1,2,113.70,79.69,0.15
14155,PED-2025-007959,2025-11-30,1927,35,5,1,1,573.75,413.20,0.00
15328,PED-2025-008611,2025-12-25,717,92,12,3,1,62.65,34.91,0.00
6449,PED-2024-003624,2024-12-30,1047,60,1,2,2,237.88,165.52,0.10
13287,PED-2025-007481,2025-10-10,1203,49,7,1,1,1175.37,755.48,0.05
13963,PED-2025-007845,2025-11-04,890,112,4,2,1,48.03,34.16,0.15
14510,PED-2025-008145,2025-12-30,2116,50,10,1,4,868.96,587.71,0.00
11177,PED-2025-006279,2025-07-16,103,94,1,1,2,211.75,112.46,0.10
2522,PED-2024-001437,2024-06-16,1837,91,2,1,1,185.18,103.72,0.00
6201,PED-2024-003493,2024-11-14,1027,87,5,1,5,54.82,29.97,0.05
10896,PED-2025-006120,2025-07-14,1285,119,4,4,2,640.61,485.93,0.05
13949,PED-2025-007838,2025-11-18,210,23,5,2,1,112.89,79.78,0.10
10535,PED-2025-005923,2025-06-13,2014,43,2,2,1,63.55,45.17,0.05
3048,PED-2024-001730,2024-07-25,1080,4,12,2,1,5560.26,4175.81,0.10
3093,PED-2024-001754,2024-07-25,1889,7,1,2,1,815.60,619.32,0.00
10338,PED-2025-005813,2025-06-20,1673,26,5,4,1,810.32,591.79,0.10
15427,PED-2025-008667,2025-12-01,1309,94,2,1,1,206.16,112.11,0.10
7575,PED-2025-004263,2025-01-09,1996,58,2,2,3,42.65,27.26,0.00
8219,PED-2025-004617,2025-03-07,1304,1,8,2,1,5912.13,4622.89,0.05
3283,PED-2024-001862,2024-07-30,266,16,11,1,1,3584.64,2698.07,0.00
11075,PED-2025-006218,2025-07-16,1793,70,6,2,1,1478.41,1147.65,0.10
14651,PED-2025-008218,2025-12-15,2345,24,10,1,1,221.10,163.35,0.00
5102,PED-2024-002895,2024-10-21,912,44,6,2,1,884.37,611.43,0.00
15325,PED-2025-008609,2025-12-17,552,19,6,2,1,4902.48,3682.11,0.10
6079,PED-2024-003424,2024-11-22,2155,99,1,4,1,34.57,18.23,0.05
1710,PED-2024-000970,2024-04-24,1681,90,9,1,2,82.88,45.42,0.05
10345,PED-2025-005817,2025-06-30,2318,49,1,2,1,1115.29,721.86,0.15
13922,PED-2025-007825,2025-11-25,2024,44,5,2,2,899.42,634.31,0.05
1231,PED-2024-000699,2024-03-11,310,108,1,1,1,1148.92,754.46,0.15
14274,PED-2025-008024,2025-11-13,2189,73,2,4,1,2899.98,2162.42,0.00
14283,PED-2025-008028,2025-11-13,1748,90,2,3,4,82.70,47.13,0.05
5405,PED-2024-003057,2024-11-19,2020,120,1,2,1,1044.20,794.90,0.15
4508,PED-2024-002546,2024-09-15,235,76,8,1,1,5508.90,4289.10,0.10
8897,PED-2025-004997,2025-04-01,949,2,5,1,1,391.89,319.21,0.15
7231,PED-2025-004073,2025-01-19,1964,82,3,3,2,252.91,133.61,0.00
12318,PED-2025-006915,2025-09-01,2342,89,2,2,1,177.96,93.40,0.00
3401,PED-2024-001932,2024-07-18,1976,25,5,1,2,347.17,238.81,0.00
8545,PED-2025-004801,2025-03-26,1484,40,5,2,1,167.14,125.96,0.00
2677,PED-2024-001519,2024-06-27,116,90,12,1,3,84.21,47.23,0.00
9524,PED-2025-005354,2025-05-25,386,88,2,3,1,38.93,20.37,0.10
648,PED-2024-000372,2024-02-06,1748,89,3,1,4,168.77,91.43,0.20
1240,PED-2024-000706,2024-03-02,1864,52,6,1,1,1462.92,898.23,0.00
1992,PED-2024-001130,2024-05-01,1822,5,1,2,1,615.43,495.40,0.10
13597,PED-2025-007651,2025-11-18,1129,95,9,1,2,220.00,129.87,0.00
824,PED-2024-000468,2024-02-23,691,17,5,1,1,692.87,509.99,0.05
7120,PED-2024-004010,2024-12-04,2316,86,1,2,3,462.26,274.78,0.05
12743,PED-2025-007160,2025-10-15,927,80,4,1,1,2487.66,2114.66,0.05
11502,PED-2025-006463,2025-08-01,489,24,5,1,1,213.10,163.48,0.05
9591,PED-2025-005390,2025-05-09,2417,98,1,1,1,31.53,16.90,0.05
6124,PED-2024-003447,2024-11-02,1318,81,6,1,1,300.72,171.06,0.05
6923,PED-2024-003902,2024-12-15,361,86,3,1,2,448.86,274.79,0.00
7846,PED-2025-004412,2025-02-10,1649,22,4,1,1,791.88,558.81,0.00
7416,PED-2025-004174,2025-01-19,2343,24,3,2,2,219.86,163.74,0.00
12209,PED-2025-006856,2025-09-04,1721,27,2,3,1,612.44,480.12,0.15
5199,PED-2024-002953,2024-10-21,1952,2,2,4,1,387.17,312.41,0.00
7865,PED-2025-004424,2025-02-19,595,29,10,3,3,1367.19,1039.16,0.10
7576,PED-2025-004264,2025-01-14,1501,51,7,1,1,273.44,171.25,0.05
5498,PED-2024-003105,2024-11-02,1977,88,7,1,1,39.59,20.08,0.05
13495,PED-2025-007592,2025-11-15,2311,87,5,1,3,59.13,31.29,0.00
13726,PED-2025-007717,2025-11-11,2311,92,9,3,1,61.44,34.89,0.10
15265,PED-2025-008575,2025-12-06,692,119,6,2,1,648.38,470.14,0.05
5205,PED-2024-002955,2024-10-26,1369,93,9,2,1,26.98,15.98,0.10
8324,PED-2025-004672,2025-03-01,281,26,8,1,1,778.48,589.78,0.00
2635,PED-2024-001492,2024-06-18,256,38,9,4,1,158.60,118.92,0.15
7612,PED-2025-004287,2025-01-26,2121,120,3,4,1,1066.64,832.13,0.00
5147,PED-2024-002920,2024-10-24,940,75,2,1,1,3552.15,2845.65,0.05
5969,PED-2024-003368,2024-11-20,1694,113,1,2,1,950.35,712.47,0.20
2247,PED-2024-001277,2024-05-22,149,90,6,1,3,84.26,47.25,0.00
1232,PED-2024-000700,2024-03-09,1715,98,2,2,1,28.29,16.33,0.05
659,PED-2024-000379,2024-02-25,2156,79,12,1,1,4751.74,3685.81,0.05
13164,PED-2025-007409,2025-10-20,1980,99,4,4,1,35.42,18.87,0.00
5049,PED-2024-002868,2024-10-18,450,45,1,2,1,139.39,100.62,0.05
7355,PED-2025-004141,2025-01-23,394,62,11,1,1,3143.01,2581.97,0.00
8484,PED-2025-004764,2025-03-27,2092,3,1,2,1,4375.35,3420.91,0.00
9407,PED-2025-005286,2025-05-18,752,92,6,1,3,62.11,34.89,0.15
10025,PED-2025-005631,2025-06-06,552,108,6,3,1,1161.98,787.26,0.05
14142,PED-2025-007951,2025-11-25,378,3,11,3,2,4363.74,3500.78,0.00
4482,PED-2024-002533,2024-09-03,646,89,1,3,3,166.62,92.31,0.05
947,PED-2024-000537,2024-03-28,534,23,5,4,2,109.34,79.10,0.05
7603,PED-2025-004280,2025-01-08,1599,71,3,2,1,1023.63,816.75,0.05
9919,PED-2025-005569,2025-05-20,1851,100,9,3,1,21.65,11.45,0.05
6845,PED-2024-003861,2024-12-14,867,60,9,1,1,240.89,169.64,0.00
5804,PED-2024-003279,2024-11-08,1589,38,8,1,3,157.07,120.37,0.15
1458,PED-2024-000828,2024-04-30,1736,35,8,1,2,568.18,410.42,0.00
15197,PED-2025-008535,2025-12-23,2490,29,2,1,1,1392.88,1051.35,0.10
8392,PED-2025-004709,2025-03-28,654,48,6,3,1,1158.14,735.53,0.00
1309,PED-2024-000744,2024-03-22,1257,25,9,4,1,347.48,231.48,0.15
10974,PED-2025-006165,2025-07-24,470,53,2,1,1,56.84,40.44,0.20
3425,PED-2024-001949,2024-07-10,238,106,11,4,1,1270.05,951.88,0.00
8258,PED-2025-004638,2025-03-10,1328,36,5,2,1,1573.56,1108.47,0.05
11825,PED-2025-006644,2025-08-15,1175,97,6,3,2,27.69,15.59,0.20
12021,PED-2025-006752,2025-09-06,202,3,9,1,1,4260.32,3471.07,0.05
3312,PED-2024-001877,2024-07-15,433,15,11,1,1,729.81,581.36,0.00
14940,PED-2025-008388,2025-12-08,2314,11,4,1,1,3287.95,2630.96,0.00
4003,PED-2024-002257,2024-08-13,1638,19,7,4,1,4634.11,3641.52,0.15
9432,PED-2025-005302,2025-05-28,1376,16,6,3,1,3650.04,2827.29,0.10
7411,PED-2025-004169,2025-01-07,527,33,7,2,1,317.03,237.92,0.15
7170,PED-2025-004037,2025-01-12,173,64,6,3,1,3480.92,2923.67,0.00
1003,PED-2024-000569,2024-03-12,205,99,8,2,2,36.71,18.07,0.05
11807,PED-2025-006633,2025-08-10,702,27,10,2,2,666.63,483.70,0.00
9107,PED-2025-005112,2025-04-21,980,20,8,3,1,436.91,336.45,0.10
10226,PED-2025-005747,2025-06-22,755,41,6,1,1,169.59,113.52,0.15
13171,PED-2025-007412,2025-10-08,1831,33,11,2,1,338.31,235.29,0.20
13394,PED-2025-007536,2025-10-10,1388,76,1,3,1,5509.62,4444.28,0.00
13690,PED-2025-007696,2025-11-08,1844,71,6,1,1,976.39,818.80,0.15
5762,PED-2024-003259,2024-11-30,1840,30,10,1,3,5444.37,4056.73,0.15
1499,PED-2024-000855,2024-04-28,2361,1,2,1,1,5748.29,4589.64,0.00
99,PED-2024-000059,2024-01-22,2206,15,2,4,1,725.13,597.97,0.05
3356,PED-2024-001907,2024-07-02,1490,30,6,1,1,5327.72,3954.29,0.00
13401,PED-2025-007540,2025-10-09,875,54,4,1,4,354.63,239.37,0.10
10139,PED-2025-005700,2025-06-03,691,108,6,3,1,1202.94,789.67,0.05
9371,PED-2025-005263,2025-05-01,2038,31,7,2,1,167.65,124.05,0.05
1565,PED-2024-000887,2024-04-11,2192,73,3,2,1,2588.81,2079.47,0.05
2856,PED-2024-001621,2024-06-28,334,64,9,1,1,3405.95,2710.81,0.05
14553,PED-2025-008168,2025-12-14,129,36,7,1,1,1504.22,1105.68,0.00
2733,PED-2024-001554,2024-06-05,914,98,8,4,2,30.49,15.91,0.00
101,PED-2024-000060,2024-01-11,1744,90,6,1,4,83.23,45.07,0.20
3232,PED-2024-001830,2024-07-19,1134,17,9,3,1,664.74,508.74,0.05
10704,PED-2025-006009,2025-07-28,302,35,10,1,1,605.62,419.43,0.15
1612,PED-2024-000910,2024-04-16,809,7,11,3,1,803.75,630.50,0.00
2699,PED-2024-001530,2024-06-21,2224,102,7,1,2,56.74,40.20,0.10
9183,PED-2025-005155,2025-04-20,1257,27,12,3,2,625.68,481.95,0.05
1322,PED-2024-000751,2024-03-30,1730,80,5,3,1,2428.50,2128.51,0.10
14576,PED-2025-008179,2025-12-04,477,72,10,2,1,805.85,687.06,0.05
3101,PED-2024-001758,2024-07-03,667,38,2,1,1,166.45,123.42,0.15
10114,PED-2025-005685,2025-06-15,1662,23,9,1,2,105.71,79.73,0.05
3324,PED-2024-001885,2024-07-06,28,41,2,1,1,159.14,107.27,0.15
8133,PED-2025-004570,2025-02-23,492,3,4,1,2,4315.65,3381.27,0.20
240,PED-2024-000140,2024-01-13,1426,81,7,3,2,296.79,171.50,0.00
7930,PED-2025-004458,2025-02-23,397,39,6,2,1,5192.78,3935.50,0.05
12675,PED-2025-007123,2025-10-26,483,97,6,1,3,27.22,15.40,0.00
2340,PED-2024-001332,2024-05-07,495,98,10,1,1,30.50,15.66,0.05
12278,PED-2025-006893,2025-09-02,2097,23,1,1,1,105.10,79.18,0.00
5099,PED-2024-002894,2024-10-28,399,37,7,1,1,93.47,66.47,0.00
8352,PED-2025-004687,2025-03-19,593,19,5,3,1,5046.14,3628.10,0.05
10645,PED-2025-005981,2025-07-06,1921,33,4,1,2,332.46,233.94,0.00
6880,PED-2024-003881,2024-12-11,1995,92,5,2,1,61.01,33.23,0.15
5532,PED-2024-003125,2024-11-26,2466,95,10,2,2,211.01,124.79,0.15
14650,PED-2025-008217,2025-12-23,721,98,2,1,4,29.10,16.25,0.10
14923,PED-2025-008377,2025-12-09,324,56,3,2,1,220.61,156.34,0.20
4311,PED-2024-002436,2024-09-29,519,20,1,2,1,431.58,323.33,0.10
13852,PED-2025-007785,2025-11-06,346,8,3,3,1,3852.59,3018.06,0.00
3099,PED-2024-001757,2024-07-31,153,88,1,1,2,38.52,19.41,0.20
2212,PED-2024-001257,2024-05-10,28,11,8,2,1,3161.14,2458.75,0.00
2333,PED-2024-001329,2024-05-12,722,106,6,1,2,1295.38,935.82,0.15
7683,PED-2025-004328,2025-02-01,266,61,10,3,1,500.80,380.55,0.00
9062,PED-2025-005086,2025-04-24,1748,32,3,4,2,1964.62,1454.53,0.15
14098,PED-2025-007925,2025-11-01,1985,74,9,1,1,2732.48,2270.76,0.10
1418,PED-2024-000807,2024-04-25,815,6,11,4,1,2181.45,1731.04,0.00
11955,PED-2025-006717,2025-09-14,2446,5,4,1,1,647.03,503.44,0.00
14035,PED-2025-007889,2025-11-24,1217,107,7,4,1,182.94,122.66,0.10
11936,PED-2025-006706,2025-08-04,191,42,3,3,1,568.46,391.31,0.00
15268,PED-2025-008576,2025-12-19,1627,98,1,2,1,29.47,16.27,0.05
9926,PED-2025-005576,2025-05-01,2486,15,7,2,1,776.38,600.43,0.00
5802,PED-2024-003278,2024-11-26,1933,24,4,1,2,207.48,153.26,0.10
14343,PED-2025-008060,2025-11-24,2383,58,10,2,1,41.86,27.17,0.10
11222,PED-2025-006310,2025-07-10,1686,16,12,3,2,3882.63,2784.09,0.00
1371,PED-2024-000777,2024-04-12,1725,92,1,1,1,59.98,33.51,0.00
6529,PED-2024-003670,2024-12-04,1896,14,6,2,2,1103.47,914.71,0.05
8652,PED-2025-004858,2025-03-26,2410,85,4,1,2,29.57,15.17,0.10
9446,PED-2025-005310,2025-05-30,2231,87,6,2,1,61.46,31.77,0.05
12373,PED-2025-006948,2025-09-30,2474,37,1,3,1,93.72,68.81,0.20
10204,PED-2025-005738,2025-06-06,1642,12,3,2,1,3495.47,2668.95,0.00
8275,PED-2025-004645,2025-03-31,1265,118,10,4,1,113.40,81.88,0.00
12303,PED-2025-006907,2025-09-21,1454,66,3,2,2,1567.46,1254.37,0.05
5584,PED-2024-003159,2024-11-23,2320,66,3,3,1,1526.95,1173.99,0.00
14247,PED-2025-008007,2025-11-01,2316,18,1,1,2,1379.49,1097.79,0.00
11260,PED-2025-006333,2025-07-26,2055,85,6,4,1,30.12,15.73,0.00
7714,PED-2025-004342,2025-02-10,1880,91,3,1,2,176.92,102.38,0.00
13897,PED-2025-007812,2025-11-24,331,88,9,4,2,39.98,20.04,0.10
15145,PED-2025-008511,2025-12-24,1465,66,4,2,1,1577.38,1219.36,0.10
2193,PED-2024-001248,2024-05-27,1517,3,4,4,1,4114.51,3397.16,0.10
2154,PED-2024-001229,2024-05-18,1133,9,5,1,2,1439.29,1042.12,0.05
3641,PED-2024-002056,2024-08-09,2214,38,9,1,3,164.92,123.72,0.00
14028,PED-2025-007883,2025-11-24,2360,11,6,2,1,3312.99,2542.43,0.10
10071,PED-2025-005663,2025-06-10,2006,3,12,3,1,4403.79,3372.88,0.05
883,PED-2024-000503,2024-03-25,1873,105,3,2,1,826.52,525.14,0.05
4470,PED-2024-002527,2024-09-07,2177,29,11,4,1,1311.96,994.54,0.00
11388,PED-2025-006403,2025-08-30,582,84,1,3,3,204.38,112.44,0.10
12808,PED-2025-007202,2025-10-28,594,68,3,2,1,1372.26,1126.61,0.20
12132,PED-2025-006814,2025-09-03,1947,27,4,1,2,642.78,464.93,0.00
10498,PED-2025-005897,2025-06-11,106,101,1,1,1,565.22,399.74,0.00
2187,PED-2024-001244,2024-05-11,399,35,7,2,1,552.86,414.02,0.15
8754,PED-2025-004915,2025-03-11,979,88,7,1,2,41.62,20.33,0.00
207,PED-2024-000119,2024-01-15,642,15,9,4,3,718.46,605.20,0.00
12206,PED-2025-006853,2025-09-11,909,112,6,2,2,46.35,35.10,0.00
13298,PED-2025-007486,2025-10-24,175,31,7,3,1,164.33,122.60,0.00
15266,PED-2025-008575,2025-12-06,692,78,6,2,2,3191.51,2685.85,0.05
8021,PED-2025-004511,2025-02-17,725,86,2,2,1,476.84,279.65,0.00
9100,PED-2025-005109,2025-04-08,2359,87,6,3,1,57.34,30.94,0.05
13505,PED-2025-007598,2025-11-23,1965,92,3,1,2,62.24,35.19,0.00
4186,PED-2024-002364,2024-09-18,1092,69,1,2,1,6419.00,5314.72,0.05
5456,PED-2024-003083,2024-11-09,1666,49,10,3,2,1096.41,717.86,0.00
4424,PED-2024-002498,2024-09-10,1521,79,1,1,1,4404.98,3616.86,0.00
7142,PED-2024-004020,2024-12-07,1138,64,8,3,2,3473.40,2703.49,0.00
2143,PED-2024-001223,2024-05-10,804,104,1,3,1,653.66,448.46,0.15
14064,PED-2025-007904,2025-11-04,743,84,12,1,1,200.57,114.31,0.10
5366,PED-2024-003036,2024-10-25,2269,90,4,1,5,81.30,47.05,0.05
5774,PED-2024-003264,2024-11-21,722,75,10,3,2,3556.26,2867.64,0.00
6239,PED-2024-003512,2024-12-05,1245,59,11,2,2,453.69,321.48,0.10
14419,PED-2025-008097,2025-12-03,220,59,3,1,1,491.96,337.93,0.00
7574,PED-2025-004263,2025-01-09,1996,40,2,2,2,168.28,131.30,0.00
11907,PED-2025-006692,2025-08-04,1923,11,10,2,1,3240.84,2553.18,0.00
3692,PED-2024-002085,2024-08-03,1344,16,7,1,1,3615.49,2710.46,0.00
12866,PED-2025-007233,2025-10-01,1671,92,7,3,1,59.31,34.56,0.15
15045,PED-2025-008446,2025-12-13,626,34,5,2,3,104.38,84.53,0.10
11458,PED-2025-006441,2025-08-18,930,98,4,3,1,30.39,16.75,0.05
4847,PED-2024-002755,2024-10-16,2085,94,2,4,1,207.32,110.32,0.00
3819,PED-2024-002154,2024-08-28,2065,27,3,1,1,626.78,452.75,
6747,PED-2024-003803,2024-12-29,1249,112,1,1,1,47.45,34.08,0.05
132,PED-2024-000075,2024-01-03,1973,25,1,2,1,343.47,241.40,0.00
2708,PED-2024-001537,2024-06-14,61,3,1,2,1,4345.55,3378.13,0.00
11229,PED-2025-006313,2025-07-28,293,75,6,4,1,3712.05,2943.79,0.00
11986,PED-2025-006731,2025-09-01,1846,81,5,3,1,317.32,184.08,0.15
4275,PED-2024-002415,2024-09-20,2259,22,5,2,1,720.92,540.55,0.00
2294,PED-2024-001304,2024-05-17,805,88,11,4,1,39.20,20.14,0.00
13493,PED-2025-007591,2025-11-10,121,13,6,1,1,880.97,698.82,0.00
12491,PED-2025-007013,2025-09-30,798,68,7,1,1,1388.08,1132.37,0.00
3463,PED-2024-001965,2024-07-24,2251,22,7,3,1,735.93,543.33,0.00
10717,PED-2025-006018,2025-07-24,482,43,10,1,1,64.24,44.35,0.10
11905,PED-2025-006691,2025-08-15,1324,83,9,1,1,94.20,50.21,0.05
5250,PED-2024-002981,2024-10-16,711,18,6,1,1,1372.08,1093.12,0.05
4696,PED-2024-002661,2024-09-23,86,38,10,1,1,168.53,124.07,0.10
420,PED-2024-000248,2024-01-05,59,29,9,1,1,1275.65,1011.93,0.10
15269,PED-2025-008577,2025-12-27,1724,46,5,1,1,117.32,79.11,0.10
6019,PED-2024-003395,2024-11-08,541,87,11,1,1,58.49,30.50,0.00
6550,PED-2024-003684,2024-12-22,1195,60,5,3,4,242.78,167.96,0.00
1891,PED-2024-001069,2024-05-28,194,23,8,2,2,107.89,79.08,0.10
4513,PED-2024-002550,2024-09-22,503,81,1,2,1,317.51,173.83,0.00
11264,PED-2025-006337,2025-08-20,1093,106,3,3,2,1373.99,980.89,0.00
9231,PED-2025-005183,2025-04-08,1911,69,6,4,1,7162.83,5505.81,0.00
1174,PED-2024-000667,2024-03-29,1645,111,3,3,1,114.24,84.00,0.10
13266,PED-2025-007465,2025-10-07,2278,54,11,1,1,337.61,245.88,0.10
5409,PED-2024-003059,2024-11-06,499,1,3,3,1,5566.64,4436.70,0.00
2322,PED-2024-001321,2024-05-10,1714,63,2,1,1,1534.12,1262.93,0.00
791,PED-2024-000452,2024-02-03,759,1,2,1,1,5606.97,4589.72,0.05
13201,PED-2025-007430,2025-10-30,1377,82,2,1,2,244.89,133.85,0.00
5677,PED-2024-003209,2024-11-10,2290,21,8,2,1,295.24,223.87,0.20
13354,PED-2025-007513,2025-10-21,2256,10,9,3,1,1731.62,1381.71,0.00
614,PED-2024-000356,2024-02-25,1527,39,3,2,1,5001.28,3884.73,0.05
5614,PED-2024-003175,2024-11-29,1503,32,4,1,1,1933.69,1439.34,0.15
66,PED-2024-000039,2024-01-02,2444,91,6,2,1,178.42,100.41,0.00
9077,PED-2025-005095,2025-04-15,1650,11,10,2,1,3072.20,2540.30,0.10
1100,PED-2024-000627,2024-03-02,809,111,6,2,3,121.79,86.58,0.05
8387,PED-2025-004707,2025-03-27,2315,2,1,3,1,400.97,330.97,0.05
2920,PED-2024-001653,2024-06-17,224,47,2,1,2,597.76,415.72,0.00
15302,PED-2025-008596,2025-12-11,2040,93,1,3,3,27.84,16.82,
9961,PED-2025-005600,2025-06-15,365,75,5,3,1,3826.81,2845.34,0.05
10633,PED-2025-005975,2025-07-28,860,68,9,4,1,1392.55,1126.96,0.10
11238,PED-2025-006321,2025-07-28,643,110,2,4,1,421.38,280.33,0.15
4966,PED-2024-002824,2024-10-20,824,38,2,3,1,169.25,122.29,0.10
1905,PED-2024-001076,2024-05-24,691,33,6,1,3,312.91,236.09,0.00
12943,PED-2025-007274,2025-10-16,714,70,3,3,2,1463.36,1162.18,0.00
14208,PED-2025-007986,2025-11-24,731,107,6,2,1,183.26,126.97,0.05
7414,PED-2025-004172,2025-01-11,581,2,7,1,1,399.78,322.95,
7172,PED-2025-004038,2025-01-19,53,17,4,3,3,722.67,524.45,0.00
2839,PED-2024-001612,2024-06-29,999,87,2,3,1,55.78,30.37,0.00
7738,PED-2025-004355,2025-02-02,573,98,6,2,1,29.81,16.92,0.05
6973,PED-2024-003927,2024-12-16,414,5,4,1,1,583.56,485.75,0.10
7645,PED-2025-004306,2025-01-05,1829,31,1,1,2,165.16,125.25,0.15
3670,PED-2024-002070,2024-08-05,2208,7,8,1,1,809.80,645.59,0.00
9662,PED-2025-005434,2025-05-25,2143,43,1,1,2,64.58,44.31,0.15
6241,PED-2024-003513,2024-12-01,1507,96,12,1,4,392.49,227.92,0.05
8068,PED-2025-004537,2025-02-01,1207,37,3,3,2,96.60,66.68,0.20
13498,PED-2025-007594,2025-11-03,1700,96,12,3,1,423.05,239.83,0.05
10240,PED-2025-005756,2025-06-29,1104,77,1,1,1,2888.95,2267.27,0.10
8362,PED-2025-004694,2025-03-08,383,104,10,3,1,697.67,472.02,0.00
271,PED-2024-000159,2024-01-31,1392,88,8,3,2,38.36,19.81,0.00
6722,PED-2024-003790,2024-12-18,71,19,1,2,1,4542.46,3513.23,0.20
11784,PED-2025-006619,2025-08-12,148,69,9,2,1,7068.65,5463.74,0.05
1611,PED-2024-000909,2024-04-22,1161,54,11,1,3,345.70,229.24,0.00
4859,PED-2024-002762,2024-10-03,146,71,1,1,1,965.65,791.37,0.05
4179,PED-2024-002359,2024-09-28,875,81,4,1,2,300.73,173.19,0.10
12610,PED-2025-007085,2025-09-29,185,96,6,1,1,426.06,237.81,0.10
6805,PED-2024-003838,2024-12-02,1816,65,12,1,1,777.67,665.45,0.05
6188,PED-2024-003487,2024-11-15,1621,93,1,2,2,27.34,15.84,0.10
4571,PED-2024-002585,2024-09-11,1502,32,11,1,1,1976.88,1425.64,0.10
2433,PED-2024-001386,2024-06-02,687,4,2,2,1,5240.25,4056.99,0.00
4905,PED-2024-002787,2024-10-22,931,23,7,3,1,104.74,76.44,0.00
14312,PED-2025-008042,2025-11-23,1512,95,10,2,1,227.64,127.71,0.05
14295,PED-2025-008035,2025-11-22,1524,64,1,2,1,3697.43,2836.96,0.00
4058,PED-2024-002291,2024-08-17,1290,65,8,2,1,778.30,668.47,0.00
1940,PED-2024-001100,2024-05-23,1486,87,1,2,4,56.47,30.99,0.00
4324,PED-2024-002446,2024-09-27,1150,62,8,4,2,3152.85,2381.93,0.10
12451,PED-2025-006993,2025-09-21,1673,107,2,3,1,185.74,121.74,0.05
10629,PED-2025-005973,2025-07-13,1857,12,5,3,1,3520.53,2753.75,0.00
13465,PED-2025-007577,2025-11-16,1621,85,4,3,3,29.28,15.62,0.20
7870,PED-2025-004428,2025-02-11,711,21,5,1,1,294.65,225.69,0.00
6937,PED-2024-003910,2024-12-28,2462,62,7,3,1,3141.24,2438.97,0.00
7342,PED-2025-004133,2025-01-06,2297,114,12,1,1,71.09,48.92,0.00
14619,PED-2025-008200,2025-12-25,800,99,2,2,2,36.50,19.56,0.15
14215,PED-2025-007990,2025-11-04,98,71,11,1,2,1007.88,786.72,0.15
6861,PED-2024-003870,2024-12-30,269,50,5,2,1,833.17,547.17,0.10
9766,PED-2025-005493,2025-05-30,813,3,5,2,1,4472.51,3478.82,0.00
11423,PED-2025-006421,2025-08-31,523,92,2,1,4,62.33,34.49,
14890,PED-2025-008359,2025-12-03,1397,99,3,4,1,36.15,19.16,0.20
2061,PED-2024-001172,2024-05-09,2237,2,9,4,1,398.00,309.53,0.00
13633,PED-2025-007668,2025-11-07,2293,8,10,2,1,3954.51,3032.06,0.15
